path,currentPPN,newPPN
/resources/reports/econsultancy-consumerization-of-healthcare,Experience Cloud,REMOVE
/resources/reports/econsultancy-consumerization-of-healthcare/thank-you,Experience Cloud,REMOVE
/resources/reports/education/digital-curriculum,,REMOVE
/resources/reports/education/digital-curriculum/thank-you.html,,REMOVE
/resources/reports/education/digital-literacy-in-higher-education,,REMOVE
/resources/reports/education/digital-literacy-in-higher-education/thank-you.html,,REMOVE
/resources/reports/education/digital-literacy-skills,,REMOVE
/resources/reports/education/digital-literacy-skills/thank-you.html,,REMOVE
/resources/reports/education/how-online-learning-affects-students,,REMOVE
/resources/reports/education/how-online-learning-affects-students/thank-you.html,,REMOVE
/resources/reports/embedded-ai-worlds-most-ai-forward-saas-companies,Experience Cloud,REMOVE
/resources/reports/embedded-ai-worlds-most-ai-forward-saas-companies/thank-you.html,,REMOVE
/resources/reports/evolving-the-audience-center-of-excellence,Experience Cloud,Real-Time CDP
/resources/reports/evolving-the-audience-center-of-excellence/thank-you.html,,Real-Time CDP
/resources/reports/experience-essentials-commerce,Experience Cloud,Commerce
/resources/reports/experience-essentials-commerce/thank-you,Experience Cloud,Commerce
/resources/reports/failure-to-scale-state-of-personalization-in-retail-and-travel,Experience Cloud,Personalization at Scale
/resources/reports/failure-to-scale-state-of-personalization-in-retail-and-travel/thank-you.html,,Personalization at Scale
/resources/reports/feeding-the-content-data-loop,Experience Cloud,Experience Manager Sites
/resources/reports/feeding-the-content-data-loop/thank-you.html,,Experience Manager Sites
/resources/reports/financial-services-digital-trends,Experience Cloud,REMOVE
/resources/reports/forrester-ccms-for-personalized-long-form-content,Experience Manager/Digital Guides,Experience Manager Guides
/resources/reports/forrester-ccms-for-personalized-long-form-content/thank-you.html,,Experience Manager Guides
/resources/reports/forrester-get-your-data-deprecation-plan-together,Experience Cloud,Analytics
/resources/reports/forrester-get-your-data-deprecation-plan-together/thank-you.html,,Analytics
/resources/reports/forrester-research-thought-leadership-approach-buyer-journeys-expectations-evolved,Experience Cloud,REMOVE
/resources/reports/forrester-research-thought-leadership-approach-buyer-journeys-expectations-evolved/thank-you,Experience Cloud,REMOVE
/resources/reports/forrester-tei-adobe,Experience Cloud,Analytics
/resources/reports/forrester-tei-adobe/thank-you.html,,Analytics
/resources/reports/forrester-wave-content-management-systems-2023/thank-you.html,,Experience Manager Sites
/resources/reports/forrester-wave-cross-channel-marketing-hubs-2023,Experience Cloud,REMOVE
/resources/reports/forrester-wave-cross-channel-marketing-hubs-2023/thank-you.html,,REMOVE
/resources/reports/forrester-wave-digital-asset-management-2022,Experience Cloud,Experience Manager Assets
/resources/reports/forrester-wave-digital-asset-management-2022/thank-you.html,,Experience Manager Assets
/resources/reports/forrester-wave-dxp-2023/thank-you.html,,Experience Manager Sites
/resources/reports/foundation-for-success,Experience Cloud,REMOVE
/resources/reports/foundation-for-success/thank-you,Experience Cloud,REMOVE
/resources/reports/future-creative-experiences/thank-you.html,,Workfront
/resources/reports/future-of-documents/thank-you.html,,Experience Manager Guides
/resources/reports/gartner-mq-b2b-automation-platforms-2023/thank-you.html,,Marketo Engage
/resources/reports/gartner-mq-digital-commerce-2023/thank-you.html,,Commerce
/resources/reports/gartner-mq-digital-experience-platforms-2023,Experience Cloud,REMOVE
/resources/reports/gartner-mq-digital-experience-platforms-2023/thank-you.html,,REMOVE
/resources/reports/gartner-mq-multichannel-marketing-hubs-2023/thank-you.html,,Journey Optimizer
/resources/reports/gartner-mq-personalization-engines-2023/thank-you.html,,Target
/resources/reports/gauge-your-account-based-marketing-maturity,Experience Cloud,Marketo Engage
/resources/reports/gauge-your-account-based-marketing-maturity/thank-you.html,,Marketo Engage
/resources/reports/getting-started-with-personalization-at-scale,Experience Cloud,Personalization at Scale
/resources/reports/getting-started-with-personalization-at-scale/thank-you.html,,Personalization at Scale
/resources/reports/government-2022-top-trends-in-experience-management-deloitte,Experience Cloud,REMOVE
/resources/reports/government-2022-top-trends-in-experience-management-deloitte/thank-you,Experience Cloud,REMOVE
/resources/reports/gov-perils-payoffs-path-customer-centric,Experience Cloud,REMOVE
/resources/reports/gov-perils-payoffs-path-customer-centric/thank-you.html,,REMOVE
/resources/reports/great-dam-renaissance,Experience Cloud,Experience Manager Assets
/resources/reports/great-dam-renaissance/thank-you.html,,Experience Manager Assets
/resources/reports/healthcare-digital-trends,Experience Cloud,REMOVE
/resources/reports/hhs-next-best-door-whitepaper,Experience Cloud,REMOVE
/resources/reports/hhs-next-best-door-whitepaper/thank-you,Experience Cloud,REMOVE
/resources/reports/high-tech-digital-trends,Experience Cloud,REMOVE
/resources/reports/how-to-select-the-right-content-management-system,Experience Cloud,Experience Manager Sites
/resources/reports/how-to-select-the-right-content-management-system/thank-you.html,,Experience Manager Sites
/resources/reports/how-to-select-the-right-digital-asset-management-solution,Experience Cloud,Experience Manager Assets
/resources/reports/how-to-select-the-right-digital-asset-management-solution/thank-you.html,,Experience Manager Assets
/resources/reports/idc-aem-assets-q218,Experience Cloud,Experience Manager Assets
/resources/reports/idc-aem-assets-q218/thank-you,Experience Cloud,Experience Manager Assets
/resources/reports/idc-business-value-of-aem-guides,Experience Manager/Digital Guides,Experience Manager Guides
/resources/reports/idc-business-value-of-aem-guides/thank-you,Experience Manager/Digital Guides,Experience Manager Guides
/resources/reports/improving-digital-experience-national-security,Experience Cloud,Experience Manager Assets
/resources/reports/improving-digital-experience-national-security/thank-you,Experience Cloud,Experience Manager Assets
/resources/reports/invest-in-healthcare-employees,Experience Cloud,REMOVE
/resources/reports/invest-in-healthcare-employees/thank-you,Experience Cloud,REMOVE
/resources/reports/level-up-cx-with-customer-education-programs/thank-you,Experience Cloud,Learning Manager
/resources/reports/looking-closer-at-retail-personalization-a-report-on-region-and-sub-industry,Experience Cloud,REMOVE
/resources/reports/looking-closer-at-retail-personalization-a-report-on-region-and-sub-industry/thank-you.html,,REMOVE
/resources/reports/media-and-entertainment-digital-trends,Experience Cloud,REMOVE
/resources/reports/media-and-entertainment-digital-trends1,Experience Cloud,REMOVE
/resources/reports/metrics-that-make-a-big-difference-cheat-sheet,Experience Cloud,Marketo Engage
/resources/reports/metrics-that-make-a-big-difference-cheat-sheet/thank-you.html,,Marketo Engage
/resources/reports/mg-csmr-exp-report,Commerce Cloud,Commerce
/resources/reports/mg-csmr-exp-report/thank-you,Experience Cloud,Commerce
/resources/reports/mind-matters,Experience Cloud,Experience Manager Forms
/resources/reports/mind-matters/thank-you.html,,Experience Manager Forms
/resources/reports/more-than-a-dam-a-dynamic-content-engine,Experience Cloud,Experience Manager Assets
/resources/reports/more-than-a-dam-a-dynamic-content-engine/thank-you.html,,Experience Manager Assets
/resources/reports/moving-the-needle-digital-forms-maturity,Experience Cloud,Experience Manager Forms
/resources/reports/moving-the-needle-digital-forms-maturity/thank-you.html,,Experience Manager Forms
/resources/reports/navigating-the-digital-experience-landscape,Experience Cloud,Experience Manager Sites
/resources/reports/navigating-the-digital-experience-landscape/thank-you.html,,Experience Manager Sites
/resources/reports/new-language-of-healthcare,Experience Cloud,Experience Manager Forms
/resources/reports/new-language-of-healthcare/thank-you,Experience Cloud,Experience Manager Forms
/resources/reports/omnichannel-personalization-at-scale,Experience Cloud,Personalization at Scale
/resources/reports/omnichannel-personalization-at-scale/thank-you.html,,Personalization at Scale
/resources/reports/panera-bread-turns-to-adobe-experience-platform,Experience Cloud,REMOVE
/resources/reports/panera-bread-turns-to-adobe-experience-platform/thank-you.html,,REMOVE
/resources/reports/public-sector-digital-trends,Experience Cloud,REMOVE
/resources/reports/real-companies-real-results-2021,Experience Cloud,REMOVE
/resources/reports/real-companies-real-results-2021/thank-you,Experience Cloud,REMOVE
/resources/reports/retail-digital-trends,Experience Cloud,REMOVE
/resources/reports/retail-recipes-for-success-ebook,Experience Cloud,REMOVE
/resources/reports/retail-recipes-for-success-ebook/thank-you.html,,REMOVE
/resources/reports/retail-technologies-that-pair-well-together,Experience Cloud,REMOVE
/resources/reports/retail-technologies-that-pair-well-together/thank-you.html,,REMOVE
/resources/reports/sdk/adobe-aem-core-components-article,Experience Cloud,REMOVE
/resources/reports/sdk/checklist-key-characteristics-of-agile-customer-first-marketing-automation,Experience Cloud,Marketo Engage
/resources/reports/sdk/email-best-practices-for-government,Experience Cloud,REMOVE
/resources/reports/sdk/five-questions-for-forrester-research-on-agile-content-management-systems,Experience Cloud,Experience Manager Sites
/resources/reports/sdk/government-2022-top-trends-in-experience-management-deloitte,Experience Cloud,REMOVE
/resources/reports/sdk/how-digital-first-solutions-can-help-your-agency-make-a-difference,Experience Cloud,REMOVE
/resources/reports/sdk/how-ecommerce-grows-in-high-tech,Experience Cloud,Commerce
/resources/reports/sdk/how-to-select-the-right-digital-asset-management-solution,Experience Cloud,Experience Manager Assets
/resources/reports/sdk/invest-in-your-employees,,REMOVE
/resources/reports/sdk/looking-closer-retail-personalization,,Personalization at Scale
/resources/reports/sdk/ovum-march-digital-competency,,REMOVE
/resources/reports/sdk/seven-requirements-of-a-next-generation-dam,Experience Cloud,Experience Manager Assets
/resources/reports/sdk/six-ccos-worldwide-share-best-practices-forrester,,REMOVE
/resources/reports/sdk/the-marketers-guide-to-articulating-dam-roi,,Experience Manager Assets
/resources/reports/sdk/the-role-of-cio,,REMOVE
/resources/reports/sdk/the-seven-essentials-of-next-gen-digital-asset-management,,Experience Manager Assets
/resources/reports/sdk/the-state-of-digital-transformation-fsi,,REMOVE
/resources/reports/sdk/turn-analytics-into-action,,Real-Time CDP
/resources/reports/security-in-adobe-experience-platform,Experience Cloud,REMOVE
/resources/reports/security-in-adobe-experience-platform/thank-you.html,,REMOVE
/resources/reports/six-brands-share-dam-best-practices,Experience Cloud,Experience Manager Assets
/resources/reports/six-brands-share-DAM-best-practices/thank-you.html,,Experience Manager Assets
/resources/reports/six-steps-to-taking-the-lead-with-personalization,Experience Cloud,Target
/resources/reports/six-steps-to-taking-the-lead-with-personalization/thank-you.html,,Target
/resources/reports/state-of-marketing-automation,Experience Cloud,Marketo Engage
/resources/reports/state-of-marketing-automation/thank-you.html,,Marketo Engage
/resources/reports/state-of-work-2023,Experience Cloud,Workfront
/resources/reports/state-of-work-2023/thank-you.html,,Workfront
/resources/reports/state-work-2020/thank-you.html,,Workfront
/resources/reports/the-beginner-s-guide-to-managing-marketing-operations-requests/thank-you.html,,Workfront
/resources/reports/the-business-impact-of-investing-in-experience-forrester-thought-leadership-paper-2021,Experience Cloud,REMOVE
/resources/reports/the-business-impact-of-investing-in-experience-forrester-thought-leadership-paper-2021/thank-you.html,,REMOVE
/resources/reports/the-business-value-of-upgrading-from-magento-open-source-to-adobe-commerce,Experience Cloud,Commerce
/resources/reports/the-business-value-of-upgrading-from-magento-open-source-to-adobe-commerce/thank-you.html,,Commerce
/resources/reports/the-reinvention-of-normal,Experience Cloud,REMOVE
/resources/reports/the-reinvention-of-normal/thank-you.html,,REMOVE
/resources/reports/the-total-economic-impact-of-adobe-campaign,Experience Cloud,Campaign
/resources/reports/the-total-economic-impact-of-adobe-campaign/thank-you.html,,Campaign
/resources/reports/the-total-economic-impact-of-adobe-experience-cloud,Experience Cloud,REMOVE
/resources/reports/the-total-economic-impact-of-adobe-experience-cloud/thank-you.html,,REMOVE
/resources/reports/total-economic-impact-marketo-engage,Experience Cloud,Marketo Engage
/resources/reports/total-economic-impact-marketo-engage/thank-you.html,,Marketo Engage
/resources/reports/total-economic-impact-rtcdp-ajo-cja/thank-you.html,,Real-Time CDP
/resources/reports/up-your-digital-game,Experience Cloud,Marketo Engage
/resources/reports/up-your-digital-game/thank-you.html,,Marketo Engage
/resources/reports/value-real-time-personalization,Experience Cloud,Real-Time CDP
/resources/reports/value-real-time-personalization/thank-you.html,,Real-Time CDP
/resources/reports/voices-of-the-generations,Experience Cloud,Advertising
/resources/reports/voices-of-the-generations/thank-you.html,,Advertising
/resources/reports/when-moments-matter,Experience Cloud,REMOVE
/resources/reports/when-moments-matter/thank-you,Experience Cloud,REMOVE
/resources/reports/when-moments-matter-update,Experience Cloud,REMOVE
/resources/reports/when-moments-matter-update/thank-you.html,,REMOVE
/resources/reports/why-should-i-use-abm,Experience Cloud,Marketo Engage
/resources/reports/why-should-i-use-abm/thank-you.html,,Marketo Engage
/resources/reports/workfront-fusion-datasheet/thank-you.html,,Workfront
/resources/reports/workfront-tei-report/thank-you.html,,Workfront
/resources/reports/worldwide-hybrid-headless-content-management-systems-2023-vendor-assessment/thank-you.html,,Experience Manager Sites
/resources/retail-personalization-at-scale-report,Experience Cloud,Personalization at Scale
/resources/rise-intelligent-commerce,Commerce Cloud,Commerce
/resources/rise-intelligent-commerce/thank-you,Commerce Cloud,Commerce
/resources/rules-and-tools-successful-customer-engagement,Commerce Cloud,Commerce
/resources/rules-and-tools-successful-customer-engagement/thank-you,Commerce Cloud,Commerce
/resources/scaling-ecommerce-pim,Commerce Cloud,Commerce
/resources/scaling-ecommerce-pim/thank-you.html,,Commerce
/resources/sdk/2022-digital-states-index-annual-benchmark-report,Experience Cloud,REMOVE
/resources/sdk/5-core-ecommerce-mistakes-that-hurt-customer-experience,Commerce Cloud,Commerce
/resources/sdk/5-most-common-adobe-real-time-customer-data-platform-questions-answered,Experience Cloud,Real-Time CDP
/resources/sdk/5-reasons-adobe-commerce-platform-of-choice,,Commerce
/resources/sdk/7-strategies-to-transform-the-healthcare-consumer-experience,Experience Cloud,REMOVE
/resources/sdk/90-second-data-management-assessment,Experience Cloud,Real-Time CDP
/resources/sdk/accelerate-your-business-by-debunking-these-three-myths,Experience Cloud,Analytics
/resources/sdk/adobe-2022-holiday-shopping-forecast,Experience Cloud,Commerce
/resources/sdk/adobe-commerce-2-4,Experience Cloud,Commerce
/resources/sdk/adobe-commerce-focal-point-for-digital-business,Experience Cloud,Commerce
/resources/sdk/adobe-dynamic-chat-select,,Marketo Engage
/resources/sdk/adobe-experience-cloud-empowers-high-tech-b2b-companies,Experience Cloud,REMOVE
/resources/sdk/adobe-experience-driven-government,Experience Cloud,REMOVE
/resources/sdk/adobe-journey-optimizer-omnichannel-orchestration,Experience Cloud,Journey Optimizer
/resources/sdk/adobe-journey-optimizer-real-time-customer-profiles-audiences-actions,Experience Cloud,Journey Optimizer
/resources/sdk/adobe-workfront-solves-critical-business-challenges,Experience Cloud,Workfront
/resources/sdk/anatomy-of-a-future-proof-cdp,Experience Cloud,Real-Time CDP
/resources/sdk/anatomy-of-a-future-proof-cdp-manufacturing,Experience Cloud,Real-Time CDP
/resources/sdk/art-of-boosting-b2b-experiences,Experience Cloud,Marketo Engage
/resources/sdk/b2b-digital-trends.html,,REMOVE
/resources/sdk/big-high-tech-benefits-bigger-roi,Experience Cloud,REMOVE
/resources/sdk/bringing-financial-services-digital-trends-into-focus,Experience Cloud,REMOVE
/resources/sdk/building-digital-experiences-with-atomic-content,Experience Cloud,Experience Manager Sites
/resources/sdk/building-the-future-of-flexible-work-management,,Workfront
/resources/sdk/build-the-future-of-resident-and-citizen-experiences,Experience Cloud,Experience Manager Sites
/resources/sdk/business-value-adobe-commerce-platform,Experience Cloud,Commerce
/resources/sdk/busting-b2b-ecommerce-myths,,Commerce
/resources/sdk/change-how-you-work-transform-your-business,Experience Cloud,Workfront
/resources/sdk/citizen-experience-transformation-adds-up-to-healthy-savings,Experience Cloud,REMOVE
/resources/sdk/clearer-future-for-customer-identity-evolving-data-and-solutions,,REMOVE
/resources/sdk/comm-nb-upgrade2,Experience Cloud,Commerce
/resources/sdk/connect-dots-make-them-personal,Adobe Journey Optimizer,Journey Optimizer
/resources/sdk/connect-the-experience-dots,Experience Cloud,Commerce
/resources/sdk/content-supply-chain-done-right,Adobe Experience Platform,Content Supply Chain
/resources/sdk/content-velocity-at-the-speed-of-mission,,Workfront
/resources/sdk/create-next-gen-fan-experiences-for-gen-z-in-sports-and-entertainment,,REMOVE
/resources/sdk/customers-want-to-be-members,Experience Cloud,Adobe Journey Optimizer
/resources/sdk/data-collection-worksheet-for-sports-organizations,Experience Cloud,REMOVE
/resources/sdk/data-driven-healthcare-experiences,Experience Cloud,REMOVE
/resources/sdk/data-retails-most-important-inventory,Experience Cloud,REMOVE
/resources/sdk/delivering-personalized-commerce-journeys,Experience Cloud,Commerce
/resources/sdk/deploy-real-time-cdp-5-simple-steps,Experience Cloud,Real-Time CDP
/resources/sdk/digital-asset-management-done-right,Experience Cloud,Experience Manager Assets
/resources/sdk/digital-document-workflow-experiences,,REMOVE
/resources/sdk/digital-government-for-united-states-2023-key-trends,Campaign,REMOVE
/resources/sdk/digital-meets-physical,Experience Cloud,Adobe Journey Optimizer
/resources/sdk/digital-trends-content-management-report,,REMOVE
/resources/sdk/digital-trends-data-and-insights-report,,REMOVE
/resources/sdk/digital-trends-it-report,Experience Cloud,REMOVE
/resources/sdk/digital-trends-journey-management-report-thank-you,,REMOVE
/resources/sdk/digital-trends-work-management-report-thank-you,,REMOVE
/resources/sdk/diving-deeper-into-retail-personalization,Experience Cloud,REMOVE
/resources/sdk/dont-work-harder-for-digital-content,Experience Cloud,Experience Manager Sites
/resources/sdk/driving-consumer-loyalty-during-digital-disruption,,REMOVE
/resources/sdk/employee-experience-in-government,Experience Cloud,REMOVE
/resources/sdk/engaging-fans-guests-in-the-moment,Experience Cloud,Adobe Journey Optimizer
/resources/sdk/evaluate-your-agencys-digital-equity-maturity,Experience Cloud,Experience Manager Sites
/resources/sdk/evolution-of-customer-journey-management-for-marketing-and-beyond,Experience Cloud,REMOVE
/resources/sdk/experience-driven-government-for-hhs,Campaign,REMOVE
/resources/sdk/financial-organizations-get-personal-when-data-gets-moving,Experience Cloud,Real-Time CDP
/resources/sdk/financial-services-digital-trends.html,,REMOVE
/resources/sdk/financial-services-personalization-at-scale-report.html,,Personalization at Scale
/resources/sdk/from-ad-hoc-to-optimized,Experience Cloud,Workfront
/resources/sdk/from-crm-to-cxm-how-high-tech-can-evolve-b2b-marketing,Experience Cloud,Real-Time CDP
/resources/sdk/from-siloed-to-sophisticated,Adobe Journey Optimizer,Journey Optimizer
/resources/sdk/from-transactional-to-transformational,Experience Cloud,REMOVE
/resources/sdk/gauge-your-account-based-marketing-maturity,Experience Cloud,Marketo Engage
/resources/sdk/get-facts-about-adobe-workfront,Experience Cloud,Workfront
/resources/sdk/getting-started-with-adobe-genstudio,Multi-product,GenStudio
/resources/sdk/getting-started-with-personalization-at-scale,Experience Cloud,Personalization at Scale
/resources/sdk/get-your-content-up-to-speed,Experience Cloud,Workfront
/resources/sdk/headless-commerce-primer-for-the-enterprise,Experience Cloud,Commerce
/resources/sdk/healthcare-consumers-changing-perspective-on-personalized-care,Multi-product,REMOVE
/resources/sdk/healthcare-digital-trends.html,,REMOVE
/resources/sdk/high-tech-digital-trends.html,,REMOVE
/resources/sdk/high-tech-digital-trends-infographic,Experience Cloud,REMOVE
/resources/sdk/high-tech-personalization-at-scale-report,Experience Cloud,Personalization at Scale
/resources/sdk/high-tech-personalization-at-scale-report.html,,Personalization at Scale
/resources/sdk/holiday-shopping-report-2022,,Commerce
/resources/sdk/how-3-top-brands-answered-the-call-for-more-content,Experience Cloud,Experience Manager Sites
/resources/sdk/how-data-powers-personalization-in-telecoms-media-and-entertainment,Experience Cloud,REMOVE
/resources/sdk/how-marketers-and-it-can-work-together-in-high-tech-deliver-exceptional-omnichannel-journeys,Experience Cloud,Adobe Journey Optimizer
/resources/sdk/how-marketers-and-it-can-work-together-in-high-tech-get-the-most-out-of-data-and-analytics,Experience Cloud,Analytics
/resources/sdk/how-marketers-and-it-can-work-together-in-high-tech-streamline-content-and-collaboration,Experience Cloud,Experience Manager Sites
/resources/sdk/how-to-achieve-personalization-at-scale-in-financial-services,Real-Time CDP,Personalization at Scale
/resources/sdk/how-to-choose-a-future-proof-cdp,,Real-Time CDP
/resources/sdk/how-to-ring-up-better-retail-experiences-by-increasing-trust,Experience Cloud,REMOVE
/resources/sdk/idc-business-value-adobe-campaign-managed-cloud-services,,Campaign
/resources/sdk/improving-outcomes-in-social-services,Experience Cloud,REMOVE
/resources/sdk/in-data-we-trust,Experience Cloud,REMOVE
/resources/sdk/infosheet-adobe-commerce-b2b,Experience Cloud,Commerce
/resources/sdk/intelligent-commerce-delivers-smarter-shopping,Experience Cloud,Commerce
/resources/sdk/invest-in-your-content-agility,Experience Cloud,Workfront
/resources/sdk/journey-optimizer-solves-marketing-challenges,Experience Cloud,Adobe Journey Optimizer
/resources/sdk/landing-pages-get-ready-for-your-close-up,Experience Cloud,Marketo Engage
/resources/sdk/latest-media-and-entertainment-trends-2023,Multi-product,REMOVE
/resources/sdk/make-todays-government-dream-a-reality,Experience Cloud,REMOVE
/resources/sdk/make-your-move-to-marketo-engage,Experience Cloud,Marketo Engage
/resources/sdk/making-work-management-work-well,Experience Cloud,Workfront
/resources/sdk/marketo-dynamic-chat-capability,,Marketo Engage
/resources/sdk/marketo-dynamic-chat-pricing-packaging,,Marketo Engage
/resources/sdk/media-and-entertainment-digital-trends.html,,REMOVE
/resources/sdk/media-and-entertainment-digital-trends1,,REMOVE
/resources/sdk/media-and-entertainment-digital-trends-for-2022-and-beyond,Experience Cloud,REMOVE
/resources/sdk/metrics-that-make-a-big-difference-cheat-sheet,Experience Cloud,REMOVE
/resources/sdk/modernize-your-martech-stack,Experience Cloud,REMOVE
/resources/sdk/most-valuable-fan,Experience Cloud,REMOVE
/resources/sdk/moving-beyond-the-basics-of-digital-government-with-personalization,Experience Cloud,Experience Manager Sites
/resources/sdk/next-frontier-of-content-is-intelligent-personal-and-accessible-for-all,Experience Cloud,Experience Manager Sites
/resources/sdk/orchestrating-the-customer-journey-for-retail-success,Experience Cloud,REMOVE
/resources/sdk/orchestrating-the-customer-journey-for-retail-success-instrument-1,Experience Cloud,REMOVE
/resources/sdk/orchestrating-the-customer-journey-for-retail-success-instrument-2,Experience Cloud,REMOVE
/resources/sdk/orchestrating-the-customer-journey-for-retail-success-instrument-3,Experience Cloud,REMOVE
/resources/sdk/orchestrating-the-customer-journey-for-retail-success-instrument-4,Experience Cloud,REMOVE
/resources/sdk/orchestrating-the-customer-journey-for-retail-success-prelude,Experience Cloud,REMOVE
/resources/sdk/pathways-success-with-adobe-commerce,,Commerce
/resources/sdk/personalization-at-scale-media-and-entertainment-report.html,,Personalization at Scale
/resources/sdk/personalization-is-paying-off,Experience Cloud,REMOVE
/resources/sdk/personalization-is-paying-off-for-financial-services,Experience Cloud,REMOVE
/resources/sdk/personalization-that-exceeds-expectations-how-hightech-brands-are-winning-with-relevant-experiences,Experience Cloud,REMOVE
/resources/sdk/personalized-retail,Experience Cloud,REMOVE
/resources/sdk/personalizing-personal-banking,Experience Cloud,REMOVE
/resources/sdk/phased-approach-deploying-adobe-commerce,,Commerce
/resources/sdk/progressive-web-app-primer-for-modernizing-merchants,Experience Cloud,Commerce
/resources/sdk/public-sector-digital-trends,Experience Cloud,REMOVE
/resources/sdk/put-every-customer-at-the-center-of-your-streaming-experience,,REMOVE
/resources/sdk/put-yourself-in-your-customers-shoes,Experience Cloud,REMOVE
/resources/sdk/quick-guide-to-agile,,Workfront
/resources/sdk/readiness-for-a-cookieless-future,Real-Time CDP,REMOVE
/resources/sdk/reimagine-recruitment-for-the-next-generation,Experience Cloud,REMOVE
/resources/sdk/rely-commerce-platform-proven-business-it-benefits,,Commerce
/resources/sdk/retail-digital-trends.html,,REMOVE
/resources/sdk/retail-digital-trends-for-2022-and-beyond,,REMOVE
/resources/sdk/retail-personalization-at-scale-report,Experience Cloud,Personalization at Scale
/resources/sdk/retail-personalization-at-scale-report.html,,Personalization at Scale
/resources/sdk/sample-social-media-tactical-plan,Experience Cloud,Marketo Engage
/resources/sdk/signing-up-for-a-win-win,Experience Cloud,REMOVE
/resources/sdk/simple-plan-deploying-adobe-journey-optimizer,Experience Cloud,Journey Optimizer
/resources/sdk/state-of-digital-experiences-report-2023,Experience Cloud,REMOVE
/resources/sdk/state-of-personalization-in-retail-and-travel-info,Experience Cloud,REMOVE
/resources/sdk/supercharging-creative-work,Experience Cloud,Workfront
/resources/sdk/take-the-fastest-path-to-real-time-customer-data-profiles,Experience Cloud,Real-Time CDP
/resources/sdk/take-the-road-to-implementation,Experience Cloud,Customer Journey Analytics
/resources/sdk/the-customer-data-platform-that-brings-marketing-and-it-together,,Real-Time CDP
/resources/sdk/the-fast-path-to-understanding-your-customer-journeys,Experience Cloud,Customer Journey Analytics
/resources/sdk/the-future-of-b2b-marketing-metrics,,REMOVE
/resources/sdk/the-state-of-personalization-maturity-in-travel-and-dining,Experience Cloud,REMOVE
/resources/sdk/thinking-beyond-the-third-party-cookie,Experience Cloud,REMOVE
/resources/sdk/three-secrets-to-a-streamlined-content-supply-chain,Experience Cloud,Content Supply Chain
/resources/sdk/three-secrets-to-streamline-your-financial-institutions-content-supply-chain,,Content Supply Chain
/resources/sdk/top-findings-for-high-tech-from-forresters-personalization-study,Experience Cloud,REMOVE
/resources/sdk/travel-and-hospitality-personalization-at-scale-report,Experience Cloud,Personalization at Scale
/resources/sdk/trust-the-ticket-to-a-lifetime-of-fan-loyalty,Experience Cloud,REMOVE
/resources/sdk/turn-engagement-into-action,Experience Cloud,Real-Time CDP
/resources/sdk/turn-every-experience-into-a-positive-investment,Experience Cloud,Journey Optimizer
/resources/sdk/turn-insights-into-unforgettable-experiences,Experience Cloud,Experience Manager Sites
/resources/sdk/unboxing-the-2023-holiday-shopping-results.html,,Commerce
/resources/sdk/unlock-personalization-and-rise-to-retail-success-top-digital-trends-for-2023,Experience Cloud,REMOVE
/resources/sdk/upgrade-to-adobe-dynamic-chat-prime,,Marketo Engage
/resources/sdk/up-your-digital-game,Experience Cloud,Marketo Engage
/resources/sdk/value-beyond-measure-earning-and-keeping-consumer-trust,Experience Cloud,REMOVE
/resources/sdk/when-moments-matter,Experience Cloud,REMOVE
/resources/sdk/why-high-tech-needs-trust,Experience Cloud,REMOVE
/resources/sdk/why-it-team-say-yes-to-adobe-customer-journey-analytics,Experience Cloud,Customer Journey Analytics
/resources/sdk/winning-in-the-experience-era,Experience Cloud,Customer Journey Analytics
/resources/sdk/winning-with-personalization,,Personalization at Scale
/resources/sdk/women-in-the-high-tech-spotlight,Multi-product,REMOVE
/resources/sdk/your-self-guided-data-and-insights-infrastructure-evaluation,Experience Cloud,REMOVE
/resources/simplify-your-b2b-and-b2c-store-management-one-adobe-commerce-instance,Commerce Cloud,Commerce
/resources/six-features-enhancing-your-ecommerce-solution,Commerce Cloud,Commerce
/resources/six-features-enhancing-your-ecommerce-solution/thank-you,Commerce Cloud,Commerce
/resources/something-something,Commerce Cloud,Commerce
/resources/something-something/thank-you.html,,Commerce
/resources/state-of-cx-research-report,Multi-product,REMOVE
/resources/state-of-cx-research-report/thank-you.html,,REMOVE
/resources/store-fulfillment,Commerce Cloud,Commerce
/resources/store-fulfillment/thank-you.html,,Commerce
/resources/streamline-quote-management-price-negotiation,Commerce Cloud,Commerce
/resources/streamline-quote-management-price-negotiation.html,,Commerce
/resources/successfully-selling-value-b2b-digital-transformation,Commerce Cloud,Commerce
/resources/successfully-selling-value-b2b-digital-transformation/thank-you,Commerce Cloud,Commerce
/resources/supercharge-your-content-updates-page-builder,Commerce Cloud,Commerce
/resources/supercharge-your-content-updates-page-builder/thank-you,Commerce Cloud,Commerce
/resources/switch-from-google-optimize-to-adobe-target,EXPERIENCE CLOUD,Target
/resources/switch-from-google-optimize-to-adobe-target/thank-you.html,,Target
/resources/take-the-first-step-toward-direct-selling,Commerce Cloud,Commerce
/resources/take-the-first-step-toward-direct-selling/thank-you,Commerce Cloud,Commerce
/resources/ten-tips-increasing-conversion-rates,Commerce Cloud,Commerce
/resources/ten-tips-increasing-conversion-rates/thank-you.html,,Commerce
/resources/travel-and-hospitality-personalization-at-scale-report,Experience Cloud,Personalization at Scale
